L1,C261479,0,0
J2,,1,1
R3,C23162,0,0
R4,C23162,0,0
C5,C23630,0,0
C6,C14663,0,0
R2,C22827,0,0
C3,C14663,0,0
C2,C15849,0,0
R6,C23203,0,0
R5,C23162,0,0
C4,C19666,0,0
J1,,1,1
R1,C13315,0,0
C7,C19666,0,0
U1,C102618,0,0
C1,C15849,0,0
D1,C77336,0,0
